Vendedor,No_cliente,Cliente,Familia,Tipo,Acum_ac,Acum_aa,Per_acum,Jan_ac,Jan_aa,Per_jan,Fev_ac,Fev_aa,Per_fev,Mar_ac,Mar_aa,Per_mar,Abr_ac,Abr_aa,Per_abr,Mai_ac,Mai_aa,Per_mai,Jun_ac,Jun_aa,Per_jun,Jul_ac,Jul_aa,Per_jul,Ago_ac,Ago_aa,Per_ago,Set_ac,Set_aa,Per_set,Out_ac,Out_aa,Per_out,Nov_ac,Nov_aa,Per_nov,Dez_ac,Dez_aa,Per_dez
Jo∆o Ginja                    ,212184,"M4A, LDA.                                                                                                                                                                           ",GEDORE,Revendedor A        ,-2040,2570,-1.793.774,0,0,0,0,0,0,0,0,0,0,0,0,-2040,0,100,0,2570,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo∆o Ginja                    ,212184,"M4A, LDA.                                                                                                                                                                           ",SKIL,Revendedor A        ,0,-19.57,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.57,-100,0,0,0,0,0,0,0,0,0,0,0,0
Jo∆o Ginja                    ,318162,∂MBITOSONHADO - LDA. MINIPREÄO MONTIJO                                                                                                                                              ,1041,Cliente Final A     ,0,40,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-100,0,0,0,0,0,0,0,0,0
Jo∆o Ginja                    ,318427,"BRISA DÔEMOÄÂES, LDA MINIPREÄO SETUBAL                                                                                                                                              ",1041,Cliente Final A     ,0,80,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-100,0,0,0,0,0,0,0,0,0
jo∆o Ginja                    ,501845,"COOPERATIVA AGRICOLA DOS FRUTICULTORES CADAVAL, CR COOPVAL                                                                                                                          ",1041,Cliente Final A     ,40,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo∆o Ginja                    ,212184,"M4A, LDA.                                                                                                                                                                           ",1550,Revendedor A        ,0,-27.83,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.83,-100,0,0,0,0,0,0,0,0,0,0,0,0
Jo∆o Ginja                    ,317337,JO«O MARTINS                                                                                                                                                                        ,1580,Cliente Final A     ,0,79.54,-100,0,79.54,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Ant¢nio Silva            ,309355,"SOCIEDADE HOTELEIRA OLIATLANTICO, S.A. GRUPO VIP (HOTEL VIP EXECUTIVE ARTS)                                                                                                         ",1041,Cliente Final A     ,90,30,200,0,0,0,0,30,-100,0,0,0,0,0,0,45,0,100,0,0,0,0,0,0,0,0,0,45,0,100,0,0,0,0,0,0,0,0,0
JosÇ Ant¢nio Silva            ,314589,"DIRETRIZ COMPATIVEL UNIPESSOAL,LDA Antigo TRAÄO RECTO II                                                                                                                            ",1400,Cliente Final A     ,0,179.99,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.99,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Ant¢nio Silva            ,314589,"DIRETRIZ COMPATIVEL UNIPESSOAL,LDA Antigo TRAÄO RECTO II                                                                                                                            ",1500,Cliente Final A     ,0,123.15,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,123.15,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Ant¢nio Silva            ,314589,"DIRETRIZ COMPATIVEL UNIPESSOAL,LDA Antigo TRAÄO RECTO II                                                                                                                            ",1550,Cliente Final A     ,0,62.5,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406789,"AGRIDISTRIBUIÄ«O RETALHO ESPECIALIZADO, S.A SANIPINA                                                                                                                                ",913,Agriloja            ,0,13.31,-100,0,0,0,0,5.65,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66,-100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402574,"BRICONEXE-UNIPESSOAL, LDA                                                                                                                                                           ",913,Revendedor A        ,0,7.66,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66,-100,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402501,DRIVE4FUN LDA                                                                                                                                                                       ,913,Cliente Final A     ,0,5.65,-100,0,0,0,0,0,0,0,5.65,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,318088,EASY WIN LIMITADA - FARO                                                                                                                                                            ,913,Cliente Final A     ,5.65,0,100,0,0,0,0,0,0,0,0,0,0,0,0,5.65,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,401104,F. RAMINHOS & FILHOS                                                                                                                                                                ,913,Revendedor A        ,27.53,11.3,1.436.283,7.66,0,100,11.73,5.65,1.076.106,0,0,0,0,0,0,0,5.65,-100,0,0,0,8.14,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,401975,"FRANCISCO CONTREIRAS, LDA.                                                                                                                                                          ",913,Revendedor A        ,4.07,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,0,100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402450,"FRIMARC-IMPORT & EXPORT, LDA                                                                                                                                                        ",913,Cliente Final A     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,404378,"GUALTER MARISCOS, LDA                                                                                                                                                               ",913,Cliente Final A     ,11.3,0,100,0,0,0,0,0,0,0,0,0,5.65,0,100,0,0,0,0,0,0,5.65,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406456,QUINTA LOBOS DA FIGUEIRA LDA QUINTA DOS LOBOS DA FIGUEIRA                                                                                                                           ,913,Cliente Final A     ,0,5.65,-100,0,0,0,0,0,0,0,5.65,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402571,"RODRIGUES & NUNES, LDA                                                                                                                                                              ",913,Revendedor A        ,0,4.07,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,-100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402313,"ALGAR SOLUCOES-COM.TINTAS E MAQUINAS, LDA                                                                                                                                           ",918,Revendedor A        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406851,ARDIL ARMAZENAGEM DISTRIBUIÄ«O E LOGISTICA LDA                                                                                                                                      ,918,Cliente Final A     ,0,168,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,-100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,407536,BRICOFARO LDA                                                                                                                                                                       ,918,BricomarchÇ         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,100326,JOSE CANDIDO CHICHARO & FLH.LDA                                                                                                                                                     ,918,Cliente Final A     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402883,"MONTE DO TREVO,ENOTURISMO,AGRICULTURA E                                                                                                                                             ",918,Cliente Final A     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402571,"RODRIGUES & NUNES, LDA                                                                                                                                                              ",918,Revendedor A        ,0,28.08,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.08,-100,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,407894,RUI MANUEL PEREIRA NOBRE                                                                                                                                                            ,918,Cliente Final A     ,400,0,100,0,0,0,0,0,0,400,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,212222,"SUPERFARO-SUPERMERCADOS, LDA INTERMARCHE FARO                                                                                                                                       ",918,IntermarchÇ         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,404813,"VIRGILIO S. FONSECA E ARMINDO FONSECA, LDA VICAR PNEUS                                                                                                                              ",918,Cliente Final A     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,407563,BAIAO LDA                                                                                                                                                                           ,919,Cliente Final A     ,0,15.75,-100,0,0,0,0,15.75,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,100850,"JOSê  DIAS FAUSTINO, S.A.                                                                                                                                                           ",919,Cliente Final A     ,0,84,-100,0,0,0,0,0,0,0,84,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402905,"LUIS LANDEIRO UNIPESSOAL, LDA                                                                                                                                                       ",919,Revendedor A        ,39.11,0,100,0,0,0,0,0,0,0,0,0,25,0,100,14.11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406425,MEGAOLEO - RECOLHA E TRANSPORTE DE OLEO LDA                                                                                                                                         ,919,Cliente Final A     ,0,197.57,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.45,-100,0,0,0,0,141.12,-100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,400398,MSCAR-COMERCIO DE AUTOMOVEIS S.A.                                                                                                                                                   ,920,Cliente Final A     ,12500,12500,0,12500,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,-100,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402735,"ENGIDRAULICA, LDA LOULê                                                                                                                                                             ",GEDORE,Revendedor A        ,65.18,291.75,-77.659,0,0,0,0,291.75,-100,65.18,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402735,"ENGIDRAULICA, LDA PORTIM«O                                                                                                                                                          ",GEDORE,Revendedor A        ,207.91,0,100,0,0,0,39.88,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.03,0,100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,403238,"JOEDA, LDA LOJA BRICOVERDE                                                                                                                                                          ",GEDORE,Revendedor A        ,0,88.55,-100,0,0,0,0,0,0,0,88.55,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402905,"LUIS LANDEIRO UNIPESSOAL, LDA                                                                                                                                                       ",GEDORE,Revendedor A        ,195.57,524.94,-627.444,0,0,0,0,7.58,-100,0,257.14,-100,25.45,0,100,151.13,21.06,6.176.163,34.36,29.16,178.326,-20.68,43.35,-1.477.047,5.31,6.6,-195.455,0,160.05,-100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,400073,"O PARAFUSO COM.DE FERRAGENS E FERRAM.,LDA                                                                                                                                           ",GEDORE,Revendedor A        ,95.94,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.94,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402808,BANCO ALIMENTAR CONTRA FOME ALGARVE                                                                                                                                                 ,CAROLUS ,Cliente Final A     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402735,"ENGIDRAULICA, LDA LOULê                                                                                                                                                             ",CAROLUS ,Revendedor A        ,0,499,-100,0,0,0,0,499,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402735,"ENGIDRAULICA, LDA OLH«O                                                                                                                                                             ",CAROLUS ,Revendedor A        ,428.68,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.68,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402735,"ENGIDRAULICA, LDA PORTIM«O                                                                                                                                                          ",CAROLUS ,Revendedor A        ,747.88,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.88,0,100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,403238,"JOEDA, LDA LOJA BRICOVERDE                                                                                                                                                          ",CAROLUS ,Revendedor A        ,0,281.16,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.16,-100,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402905,"LUIS LANDEIRO UNIPESSOAL, LDA                                                                                                                                                       ",CAROLUS ,Revendedor A        ,181.56,426.67,-574.473,0,0,0,0,341.53,-100,0,53.66,-100,56.86,0,100,81.27,15.03,4.407.185,21.65,0,100,10.25,0,100,11.53,0,100,0,16.45,-100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402735,"ENGIDRAULICA, LDA LOULê                                                                                                                                                             ",SKIL,Revendedor A        ,0,12.19,-100,0,0,0,0,0,0,0,12.19,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,401104,F. RAMINHOS & FILHOS                                                                                                                                                                ,SKIL,Revendedor A        ,0,0.48,-100,0,0,0,0,0,0,0,0,0,0,0.48,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402905,"LUIS LANDEIRO UNIPESSOAL, LDA                                                                                                                                                       ",SKIL,Revendedor A        ,51.68,619.53,-916.582,39.68,38.13,4.065,0,0,0,12,0,100,0,325.8,-100,0,255.6,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,400073,"O PARAFUSO COM.DE FERRAGENS E FERRAM.,LDA                                                                                                                                           ",SKIL,Revendedor A        ,2926.19,0,100,0,0,0,269.15,0,100,2511.2,0,100,0,0,0,0,0,0,0,0,0,53.14,0,100,92.7,0,100,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402571,"RODRIGUES & NUNES, LDA                                                                                                                                                              ",1035,Revendedor A        ,0,29.67,-100,0,29.67,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402571,"RODRIGUES & NUNES, LDA                                                                                                                                                              ",1036,Revendedor A        ,0,47.39,-100,0,47.39,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402313,"ALGAR SOLUCOES-COM.TINTAS E MAQUINAS, LDA                                                                                                                                           ",1041,Revendedor A        ,175,0,100,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,45,0,100,0,0,0,45,0,100,40,0,100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,403916,"APOLONIA SUPERMERCADOS, S.A                                                                                                                                                         ",1041,Cliente Final A     ,90,225,-60,0,0,0,0,35,-100,0,70,-100,45,0,100,0,80,-100,0,0,0,0,0,0,0,40,-100,45,0,100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406851,ARDIL ARMAZENAGEM DISTRIBUIÄ«O E LOGISTICA LDA                                                                                                                                      ,1041,Cliente Final A     ,80,0,100,0,0,0,40,0,100,0,0,0,0,0,0,40,0,100,0,0,0,40,0,100,0,0,0,-40,0,100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402851,"BAFRUTAL - IMPORT.EXPORT.COM.FRUTAS, LDA                                                                                                                                            ",1041,Cliente Final A     ,40,30,333.333,0,0,0,0,30,-100,40,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,407536,BRICOFARO LDA                                                                                                                                                                       ,1041,BricomarchÇ         ,40,0,100,40,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406825,BRICOSINES-SOCIEDADE DE DISTRIBUIÄ«O DE BRICOLAGE LDA                                                                                                                               ,1041,BricomarchÇ         ,100,75,333.333,100,0,100,0,0,0,0,0,0,0,75,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402321,"CARCLASSE SUL - COMêRCIO DE AUTOM‡VEIS, S.A.                                                                                                                                        ",1041,Cliente Final A     ,121.44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.44,0,100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,405931,CARLOS BALTAZAR FURTADO GUERREIRO LDA                                                                                                                                               ,1041,Cliente Final A     ,150,0,100,0,0,0,0,0,0,150,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402682,"CONDIFARO, LDA                                                                                                                                                                      ",1041,Cliente Final A     ,85,30,1.833.333,0,0,0,40,30,333.333,0,0,0,0,0,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402874,"DE PRADO PORTUGAL,S.A.                                                                                                                                                              ",1041,Cliente Final A     ,75,0,100,75,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,303801,EDIA-EMPRESA DE DESEVOLVIMENTO E INFRA-ESTR. DO AL                                                                                                                                  ,1041,Cliente Final A     ,0,97.5,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402854,EDIFICIO 5 DE OUTUBRO (CONDOMINIO)                                                                                                                                                  ,1041,Cliente Final A     ,0,60,-100,0,0,0,0,0,0,0,0,0,0,30,-100,0,30,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,401935,"EMPILHADORES DE PORTUGAL (ALGARVE), LDA                                                                                                                                             ",1041,Cliente Final A     ,45,0,100,0,0,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402735,"ENGIDRAULICA, LDA LOULê                                                                                                                                                             ",1041,Revendedor A        ,130,35,2.714.285,0,35,-100,0,0,0,0,0,0,40,0,100,45,0,100,0,0,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406494,EUROPONTAL - MATERIAIS DE CONSTRUÄ«O LDA                                                                                                                                            ,1041,Cliente Final A     ,85,35,1.428.571,40,0,100,0,0,0,0,35,-100,0,0,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,400042,"EVA TRANSPORTES, SA.                                                                                                                                                                ",1041,Cliente Final A     ,132,40,230,42,0,100,0,0,0,0,0,0,90,0,100,0,0,0,0,0,0,0,40,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,400045,"FIAAL - FOMENTO INDUSTRIAL E AGRICOLA DO ALGARVE, LDA                                                                                                                               ",1041,Cliente Final A     ,85,110,-227.273,0,0,0,40,0,100,0,0,0,0,40,-100,0,0,0,0,35,-100,0,0,0,0,0,0,45,35,285.714,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,401975,"FRANCISCO CONTREIRAS, LDA.                                                                                                                                                          ",1041,Revendedor A        ,60,30,100,0,0,0,40,30,333.333,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402450,"FRIMARC-IMPORT & EXPORT, LDA                                                                                                                                                        ",1041,Cliente Final A     ,135,75,80,0,0,0,0,0,0,45,35,285.714,0,0,0,45,0,100,0,40,-100,0,0,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406753,"INGREDIENTE PRIMAVERA, LDA                                                                                                                                                          ",1041,Cliente Final A     ,80,0,100,0,0,0,0,0,0,80,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,302863,"IRMAOS LUZIAS - MAQUINAS E ALFAIAS AGRICOLAS,LDA.                                                                                                                                   ",1041,Cliente Final A     ,0,65,-100,0,0,0,0,0,0,0,0,0,0,65,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402219,J.B. SOCIEDADE IMOBILIARIA LDA BEJA PARQUE HOTEL                                                                                                                                    ,1041,Cliente Final A     ,0,75,-100,0,0,0,0,0,0,0,0,0,0,75,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,401666,"LBEJA - GEST«O DE RESTAURANTES, S.A. MacDonalds                                                                                                                                     ",1041,Cliente Final A     ,101.2,92,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,-100,0,0,0,0,0,0,101.2,0,100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406443,MADRE FRUTA CENTRO DE VENDAS HORTOFRUTICOLAS LDA                                                                                                                                    ,1041,Cliente Final A     ,45,105,-571.429,0,0,0,0,0,0,0,30,-100,45,40,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,-100,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402040,"MAKGEITOS-RESTAURAÄ«O RAPIDA,S.A. MacDonalds                                                                                                                                        ",1041,Cliente Final A     ,90,80,12.5,0,0,0,0,0,0,45,0,100,0,40,-100,0,0,0,0,0,0,45,40,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,404810,"PHDA, LDA                                                                                                                                                                           ",1041,Cliente Final A     ,0,30,-100,0,0,0,0,30,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406786,PROCEDES PROMOÄ«O E CEDENCIA DE ESPAÄOS LDA                                                                                                                                         ,1041,Cliente Final A     ,40,0,100,0,0,0,0,0,0,0,0,0,40,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,407071,SWICK DRILLING PORTUGAL UNIPESSOAL LDA                                                                                                                                              ,1041,Cliente Final A     ,75,0,100,0,0,0,0,0,0,75,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402655,"TRANSMARSIL - TRANSPORTE, LDA                                                                                                                                                       ",1041,Cliente Final A     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,407528,DÔACCORD Hospitality Solutions lda                                                                                                                                                  ,1042,Cliente Final A     ,0,53.25,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.25,-100,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402905,"LUIS LANDEIRO UNIPESSOAL, LDA                                                                                                                                                       ",NEOSAFETY,Revendedor A        ,0,28.17,-100,0,0,0,0,28.17,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,400073,"O PARAFUSO COM.DE FERRAGENS E FERRAM.,LDA                                                                                                                                           ",NEOSAFETY,Revendedor A        ,24.21,0,100,0,0,0,0,0,0,0,0,0,24.21,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402571,"RODRIGUES & NUNES, LDA                                                                                                                                                              ",NEOSAFETY,Revendedor A        ,934.2,344.19,1.714.198,0,80.76,-100,0,308.18,-100,0,0,0,0,-44.75,-100,0,0,0,191.63,0,100,0,0,0,742.57,0,100,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406581,SERGIO CANDEIAS MESTRE - PINTURAS UNIPESSOAL LDA                                                                                                                                    ,NEOSAFETY,Cliente Final A     ,0,39.5,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,-100,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406708,SODIALENTEJO - SUPERMERCADOS LDA                                                                                                                                                    ,NEOSAFETY,Cliente Final A     ,750.59,868,-135.265,0,0,0,62,0,100,0,93,-100,321.24,93,2.454.193,177.6,0,100,0,527,-100,0,155,-100,189.75,0,100,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,402735,"ENGIDRAULICA, LDA LOULê                                                                                                                                                             ",PCL,Revendedor A        ,461.4,379.02,21.735,0,0,0,131.89,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,189.51,-100,329.51,189.51,738.747,0,0,0,0,0,0,0,0,0,0,0,0
JosÇ Manuel Silva             ,406466,Rui M.S. Silva Com. Mat. Const. Unipessoal Lda RS Mat                                                                                                                               ,1134,Revendedor A        ,0,15.22,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.22,-100,0,0,0,0,0,0,0,0,0,0,0,0
